Date;Secteur;Commentaire semaine;Commentaire jour;Code_entrée;Entrée;Code_plat;Plat;Code_légumes;Légumes;Code_laitage;Laitage;Code_dessert;Dessert;Code_gouter;Gouter;Code_gouter_02;Gouter_02;is_vege_day;Entrée_bio;Entrée_dur;Entrée_loc;Plat_bio;Plat_dur;Plat_loc;Légumes_bio;Légumes_dur;Légumes_loc;Laitage_bio;Laitage_dur;Laitage_loc;Dessert_bio;Dessert_dur;Dessert_loc;Gouter_bio;Gouter_dur;Gouter_loc;Gouter_02_bio;Gouter_02_dur;Gouter_02_loc;Année;AnnéeISO;Semaine;has_vege_week
2023-11-16;1;;;;Radis rondelé nature;FR;Rôti de bœuf OU Galette de lentilles vertes*;;Purée de pommes de terre;;;BIO;Far aux pommes;BIO;Pain Crème de gruyère Kiwi;BIO;Pain Poire;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;46;True
2023-11-17;3;;;BIO;Pâté de campagne OU Macédoine;;Lieu noir;;Riz sarrasin;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;46;True
2023-11-20;2;;;BIO;Œuf dur salade;VEGE / BIO;Gratin de boulgour;;;;Crème à la vanille;;;BIO;Pain / Beurre Barre chocolatée Lait;;Barre bretonne Barre chocolatée;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2023;2023;47;True
2023-11-21;2;;;BIO;Carottes rapées vinaigrette au miel;FR / BIO / DUR;Sauté de porc au paprika OU Rôti de dinde OU Mélange indien*;;Haricots blancs;BIO;Yaourt;;;BIO;Moelleux nature Compote pomme-abricot;BIO;Pain Pomme;False;True;False;False;True;True;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;2023;2023;47;True
2023-11-22;1;;;;Chou blanc fromage blanc;FR / DUR / BIO;Rôti de dinde OU Tortillas*;BIO;Haricots verts;;Riz au lait;;Confiture fraise;BIO;Pain / Beurre Pomme Lait;;;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2023;2023;47;True
2023-11-23;2;;;;Salade de croûtons;FR;Rôti de bœuf OU Boulette de haricots rouges*;BIO;Pommes de terre Lyonnaise;;Fromage;BIO;Compote pomme;BIO;Pain / Beurre / Banane équitable Lait;BIO;Pain Banane équitable;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;47;True
2023-11-24;2;;;BIO;Salade de lentilles (lentille, lardon, tomate, persil);;Lieu noir;;Brocolis béchamel;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Corbeille de fruit Lait ou fromage;BIO;Pain au lait Clémentines;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;47;True
2023-11-27;1;;;;Crème de carottes;FR / BIO / DUR;Saucisse de porc OU de Volaille OU Mélange mexicain*;BIO;Lentilles;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Barre chocolatée Lait;BIO;Brioche Pomme;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;48;False
2023-11-28;3;;Repas Anglais;;Salade fromagère (salade verte, dés de gruyère);;Fish and chips;;;;;;Brioche perdue;BIO;Pain / Beurre Compote pomme Lait;BIO;Pain Clémentines;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2023;2023;48;False
2023-11-29;1;;;;Houmous;BIO;Tortillas sauce boulgour;BIO;Boulgour aux petits légumes;;Fromage;BIO;Fruit de saison;BIO;Pain Crème de gruyère Orange;;;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2023;2023;48;False
2023-11-30;2;;;BIO;Pamplemousse;FR / BIO;Bolognaise OU Omelette*;BIO;Pâtes;;;;Cocktail de fruits;BIO;Pain / Beurre Poire Lait;BIO;Pain Poire;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2023;2023;48;False
2023-12-01;2;;;BIO;Rillettes cornichons OU Macédoine;;Saumon;;Gratin d'épinards panaché;;;BIO;Banane équitable;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;48;False
2023-12-04;1;;;BIO;Carottes râpées vinaigrette;BIO / DUR;Sauté de porc au paprika OU Rôti de dinde OU Mélange indien*;;Haricots blancs;;Fromage blanc;;;BIO;Pain / Beurre Barre chocolatée Lait;;Barre bretonne Barre chocolatée;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2023;2023;49;True
2023-12-05;3;;;;Betteraves au miel;VEGE;Curry de légumes;;Riz;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Yaourt Raisins secs;BIO;Pain Clémentines;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;49;True
2023-12-06;2;;;;Salade coleslaw (Chou blanc, carotte, raisin sec, mayonnaise);;Timbale au thon;;;;Petits suisses aux fruits;;Fruit cuit;BIO;Petit beurre Crème dessert à la vanille;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2023;2023;49;True
2023-12-07;3;;;;Salade fromagère (salade verte, dés de gruyère);FR / DUR;Sauté de poulet sauce tajine OU Aiguillette de blé carottes*;;Légumes tajine;;;BIO;Crèpe au sucre;BIO;Pain / Beurre Poire Lait;BIO;Pain Poire;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;49;True
2023-12-08;1;;;;Salade d'hiver (Carotte, céleri, pomme, raisin sec, citron);;Lieu noir sauce armoricaine;BIO;Chou-fleur persillé;BIO;Semoule au lait;;Raisins secs;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;2023;2023;49;True
2023-12-11;3;;;;Crème de potiron;VEGE;Couscous de légumes;;;;Fromage;;Fruit de saison;BIO;Pain / Beurre Barre chocolatée Lait;;Brioche Barre chocolatée;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2023;2023;50;True
2023-12-12;3;;;BIO;Pommes de terre au thon;FR / DUR;Rôti de dinde à la crème OU Mélange mexicain*;;Carottes ménagères au cumin;;Fromage blanc;BIO;Fruit de saison;BIO;Pain / Beurre Poire Lait;BIO;Pain Poire;False;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;50;True
2023-12-13;1;;;BIO;Chou rouge noix;;Brandade de poisson;;Salade verte;BIO;Yaourt;;;BIO;Marbré au chocolat Compote pomme-abricot;;;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;2023;2023;50;True
2023-12-14;2;;;BIO;Pamplemousse;FR / BIO;Sauté de bœuf flamand OU Omelette*;;Purée crécy;;Fromage;BIO;Compote de pomme;;Petits suisses aux fruits Pain d'épices;BIO;Pain Clémentines;False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;2023;2023;50;True
2023-12-15;3;;;BIO;Saucisson à l'ail cornichon OU Betteraves;;Lieu noir;;Fondue de poireaux panaché;;;BIO;Banane équitable;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;50;True
2023-12-18;3;;;BIO;Céleri rémoulade;FR / DUR;Poulet OU Mélange indien*;;Haricots beurre;;Fromage blanc;;Figuettes;BIO;Pain / Beurre Barre chocolatée Lait;BIO;Barre bretonne Pomme;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2023;2023;51;True
2023-12-19;1;;;BIO;Œuf salade;VEGE;Bolognaise végé;BIO;Coquillettes;;;BIO;Fruit de saison;BIO;Pain / Beurre Compote pomme;BIO;Pain Pomme;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2023;2023;51;True
2023-12-20;2;;;;;;Poisson pané;;Petits pois carottes;;Fromage;BIO;Fruit de saison;;Madeleine Fromage blanc;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2023;2023;51;True
2023-12-21;2;;;;REPAS DE NOËL;;REPAS DE NOËL;;REPAS DE NOËL;;;;REPAS DE NOËL;;Pain au lait Figuettes;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2023;2023;51;True
2023-12-22;1;;;BIO;Carottes rapées et dés de gruyère;;Lieu noir sauce hollandaise;;Riz aux petits légumes;;Crème dessert à la vanille;;;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2023;2023;51;True
2023-12-26;2;;;BIO;Chou rouge et dés de figues;FR / DUR;Rôti de dinde OU Mélange mexicain*;;Jardinière de légumes;;Petits suisses aux fruits;;;BIO;Pain / Beurre Barre chocolatée Lait;;;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2023;2023;52;False
2023-12-27;2;;;;Potage de légumes;;Gnocchi à la romaine;;Salade verte;;;BIO;Fruit de saison;;Brioche Fromage blanc Confiture de fraises;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2023;2023;52;False
2023-12-28;3;;;;Salade de croûton;FR / BIO;Carbonara de porc OU de Volaille OU Végé*;BIO;Coquillettes;;;BIO;Compote pomme et spéculos;BIO;Pain / Beurre Orange Lait;;;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2023;2023;52;False
2023-12-29;1;;;;Salade de lentilles billes de mozza;;Eglefin;;Épinards béchamel;;;BIO;Banane équitable;BIO;Pain / Beurre Corbeille de fruit Lait ou fromage;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2023;2023;52;False
2024-01-02;2;;;;Crème dubary (chou-fleur);VEGE / BIO;Tortis mozza patate douce;;;;;BIO;Fruit de saison;BIO;Pain / Beurre Barre chocolatée Lait;;;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;1;True
2024-01-03;3;;;;;BIO;Tartiflette de porc OU de Volaille OU Végé*;;Salade verte;;;BIO;Compote pomme poire Petit beurre;BIO;Pain / Beurre Poire Lait;;;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;1;True
2024-01-04;1;;;BIO;Salade carodis (Carotte, radis noir, persil);FR / DUR;Blanquette de poulet OU Pané fromage*;BIO;Carottes;BIO;Riz au lait;;Raisins secs;BIO;Marbré au chocolat Compote pomme;;;False;True;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;2024;2024;1;True
2024-01-05;2;;;;Chou-fleur mimosa;;Saumon beurre persillé;;Purée de pommes de terre;;Fromage;BIO;Banane équitable;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;1;True
2024-01-08;3;;Rentrée scolaire;;Crème de potiron;;Tarte au fromage;;Salade verte;;;BIO;Fruit de saison;BIO;Pain / Beurre Barre chocolatée Lait;;Barre bretonne Barre chocolatée;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;2;True
2024-01-09;2;;;BIO;Carottes rapées au miel;VEGE / BIO;Omelette;;Ratatouille et pommes de terre;BIO;Yaourt;;;BIO;Madeleine Compote pomme-poire;;Pain clémentines;True;True;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;2024;2024;2;True
2024-01-10;2;;;;Pommes de terre sardines;FR / BIO / DUR;Escalope de porc charcutière OU Rôti de dinde OU Mélange indien*;;Petits pois carottes;;Fromage blanc;BIO;Fruit de saison;;Pain / Beurre Crème au chocolat;;;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2024;2024;2;True
2024-01-11;2;;;;Radis rondelé nature;FR;Rôti de boeuf OU Boulette de lentilles vertes*;;Haricots verts et pommes de terre;;;;Brioche des rois;BIO;Pain / Beurre Poire Lait;BIO;Pain Poire;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2024;2024;2;True
2024-01-12;3;;;BIO;Chou-fleur mimosa;;Lieu sauce estragon;BIO;Semoule;;Fromage;BIO;Banane équitable;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2024;2024;2;True
2024-01-15;1;;;;Potage de légumes;VEGE;Couscous de légumes;;;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Barre chocolatée Lait;;Brioche Barre Chocolatée;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;3;True
2024-01-16;3;;;;Chou-rouge vinaigrette;FR / DUR;Poulet OU Galette de haricots rouges*;;Haricots verts;;Riz au lait;;;BIO;Pain / Beurre Poire Lait;BIO;Pain Poire;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2024;2024;3;True
2024-01-17;1;;;BIO;Taboulé de boulgour d'hiver;BIO;Omelette aux champignons;BIO;Carottes ménagères;;Petits suisses aux fruits;BIO;Fruit de saison;BIO;Mini moelleux Compote pomme;;;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;3;True
2024-01-18;1;;;;Radis rondelé nature;FR;Rôti de bœuf OU Aiguillette de blé*;;Purée de potiron;;;;Moelleux au chocolat;BIO;Pain / Beurre Orange Lait;BIO;Pain Pomme;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2024;2024;3;True
2024-01-19;1;;;BIO;Rillettes cornichons OU Macédoine;;Lieu beurre persillé;;Mélange riz sarrasin;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Corbeille de fruits Lait ou fromage;BIO;Pain au lait Banane équitable;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2024;2024;3;True
2024-01-22;2;;;BIO;Œuf dur salade;VEGE / BIO;Gratin de boulgour;;;;Crème à la vanille;;Petit beurre;BIO;Pain / Beurre Barre chocolatée Lait;;Barre bretonne Barre chocolatée;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2024;2024;4;True
2024-01-23;1;;;BIO;Carottes rapées vinaigrette;FR / BIO / DUR;Saucisse de porc OU de Volaille  OU Galette de lentilles vertes*;BIO;Lentilles;BIO;Yaourt;;;BIO;Madeleine Compote pomme-abricot;BIO;Pain Clémentines;False;True;False;False;True;True;False;True;False;False;True;False;False;False;False;False;True;False;False;True;False;False;2024;2024;4;True
2024-01-24;1;;;;Céleri rémoulade;FR / DUR;Émincé de volaille sauce forestière OU Mélange indien*;;Petits pois carottes;;Semoule au lait, sauce chocolat;;;BIO;Pain Confiture Petits suisses aux fruits;;;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2024;2024;4;True
2024-01-25;3;;;;Salade de croûtons;FR;Rôti de boeuf OU Pané tomates mozza*;;Frites;;Fromage;BIO;Compote pomme-poire;BIO;Pain / Beurre / Orange Lait;;Pain Pomme;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2024;2024;4;True
2024-01-26;3;;;;Salade de lentilles (lentille, ciboulette, échalote);;Lieu sauce armoricaine;BIO;Brocolis pomme de terre;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Corbeille de fruit Lait ou fromage;BIO;Pain au lait Banane équitable;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2024;2024;4;True
2024-01-29;2;;;;;FR / BIO / DUR;Saucisse de porc OU de Volaille OU Galette de lentilles*;;Lentilles;;Fromage;BIO;Fruit de saison;BIO;Pain / Beurre Barre chocolatée Lait;BIO;Brioche Barre Chocolatée;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;2024;2024;5;True
2024-01-30;1;;;;Salade fromagère et noix;VEGE;Curry de légumes;;Riz;;Fromage blanc;;Abricots secs;BIO;Pain / Beurre Compote pomme-abricot Lait;BIO;Pain Pomme;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2024;2024;5;True
